Participant,Guide,Set,Phase,Block,Trial,TrialName,TriggeredName,Result,Mode,RestartCount,DrawTime,NoviceTime,EndTime,TriggerDuration,GripDuration,IdleDuration
P15,Sheet,Set1,Test,B2,T6,Abu Dhabi,Abu Dhabi,TRUE,Expert,0,3.034,0,5.627,2.593,0,3.034
P15,Sheet,Set1,Test,B2,T7,Tokyo,Tokyo,TRUE,Expert,0,2.2,0,4.85,2.651,0,2.2
P15,Sheet,Set1,Test,B2,T8,Dubai,Dubai,TRUE,Expert,0,4.924,0,7.538,2.614,0,4.924
P15,Sheet,Set1,Training,B3,T1,Abu Dhabi,NR,FALSE,Novice,0,10.471,0.834,12.711,2.24,8.527,1.944
P15,Sheet,Set1,Training,B3,T2,Abu Dhabi,NR,FALSE,Expert,0,0.837,0,3.158,2.321,0,0.837
P15,Sheet,Set1,Training,B3,T3,Abu Dhabi,Abu Dhabi,TRUE,Expert,0,1.935,0,4.343,2.408,0,1.935
P15,Sheet,Set1,Training,B3,T4,Dubai,Dubai,TRUE,Expert,0,2.589,0,4.815,2.226,0,2.589
P15,Sheet,Set1,Training,B3,T5,Dubai,NR,FALSE,Expert,0,0.864,0,3.177,2.312,0,0.864
P15,Sheet,Set1,Training,B3,T6,Dubai,NR,FALSE,Expert,0,1.477,0,3.826,2.349,0,1.477
P15,Sheet,Set1,Training,B3,T7,Tokyo,Tokyo,TRUE,Novice,0,2.646,0.494,5.71,3.064,0.873,1.773
P15,Sheet,Set1,Training,B3,T8,Tokyo,Tokyo,TRUE,Expert,0,1.059,0,4.095,3.036,0,1.059
P15,Sheet,Set1,Training,B3,T9,Tokyo,Tokyo,TRUE,Expert,0,1.087,0,4.432,3.345,0,1.087
P15,Sheet,Set1,Training,B3,T10,Los Angeles,NR,FALSE,Novice,0,4.117,1.31,6.274,2.157,1.666,2.45
P15,Sheet,Set1,Training,B3,T11,Los Angeles,NR,FALSE,Expert,0,1.114,0,3.093,1.979,0,1.114
P15,Sheet,Set1,Training,B3,T12,Los Angeles,Los Angeles,TRUE,Expert,0,0.809,0,2.951,2.142,0,0.809
P15,Sheet,Set1,Training,B3,T13,Amsterdam,Amsterdam,TRUE,Novice,0,7.908,2.507,12.531,4.623,3.317,4.59
P15,Sheet,Set1,Training,B3,T14,Amsterdam,Amsterdam,TRUE,Expert,0,1.045,0,3.869,2.825,0,1.045
P15,Sheet,Set1,Training,B3,T15,Amsterdam,Amsterdam,TRUE,Expert,1,5.195,0,8.895,6.926,0,1.969
P15,Sheet,Set1,Training,B3,T16,Singapore,Singapore,TRUE,Expert,0,2.796,0,5.892,3.096,0,2.796
P15,Sheet,Set1,Training,B3,T17,Singapore,Singapore,TRUE,Expert,0,0.893,0,3.724,2.831,0,0.893
P15,Sheet,Set1,Training,B3,T18,Singapore,Singapore,TRUE,Expert,0,0.642,0,3.614,2.972,0,0.642
P15,Sheet,Set1,Training,B3,T19,Paris,Paris,TRUE,Expert,0,3.129,0,4.909,1.779,0,3.129
P15,Sheet,Set1,Training,B3,T20,Paris,Paris,TRUE,Expert,0,0.781,0,2.517,1.736,0,0.781
P15,Sheet,Set1,Training,B3,T21,Paris,Paris,TRUE,Expert,0,0.724,0,2.475,1.75,0,0.724
